min_dist	S	d3	d4	d5	ip	anchor	edits	notes
22	122	8	7	0	3	135,9,2,0,0	S-13 d3-1 d4+5 ip+3	
22	122	9	1	3	5	135,9,2,0,0	S-13 d4-1 d5+3 ip+5	
22	122	9	3	1	7	135,9,2,0,0	S-13 d4+1 d5+1 ip+7	
22	122	9	5	0	6	135,9,2,0,0	S-13 d4+3 ip+6	
22	122	10	1	3	4	135,9,2,0,0	S-13 d3+1 d4-1 d5+3 ip+4	
22	122	10	3	1	6	135,9,2,0,0	S-13 d3+1 d4+1 d5+1 ip+6	
22	122	10	5	0	5	135,9,2,0,0	S-13 d3+1 d4+3 ip+5	
22	122	11	1	3	3	135,9,2,0,0	S-13 d3+2 d4-1 d5+3 ip+3	
22	122	11	3	1	5	135,9,2,0,0	S-13 d3+2 d4+1 d5+1 ip+5	
22	122	11	5	0	4	135,9,2,0,0	S-13 d3+2 d4+3 ip+4	
22	122	12	1	3	2	135,9,2,0,0	S-13 d3+3 d4-1 d5+3 ip+2	
22	122	12	3	1	4	135,9,2,0,0	S-13 d3+3 d4+1 d5+1 ip+4	
22	122	12	5	0	3	135,9,2,0,0	S-13 d3+3 d4+3 ip+3	
22	122	13	1	3	1	135,9,2,0,0	S-13 d3+4 d4-1 d5+3 ip+1	
22	122	13	3	1	3	135,9,2,0,0	S-13 d3+4 d4+1 d5+1 ip+3	
22	122	13	5	0	2	135,9,2,0,0	S-13 d3+4 d4+3 ip+2	
22	122	14	1	3	0	135,9,2,0,0	S-13 d3+5 d4-1 d5+3	s11-grammar-subregion-closed
22	122	14	3	1	2	135,9,2,0,0	S-13 d3+5 d4+1 d5+1 ip+2	
22	122	14	5	0	1	135,9,2,0,0	S-13 d3+5 d4+3 ip+1	
22	122	15	3	1	1	135,9,2,0,0	S-13 d3+6 d4+1 d5+1 ip+1	
22	122	15	5	0	0	135,9,2,0,0	S-13 d3+6 d4+3	s11-grammar-subregion-closed
22	122	16	3	1	0	135,9,2,0,0	S-13 d3+7 d4+1 d5+1	s11-grammar-subregion-closed
22	123	5	3	4	1	135,9,2,0,0	S-12 d3-4 d4+1 d5+4 ip+1	
22	123	5	5	3	0	135,9,2,0,0	S-12 d3-4 d4+3 d5+3	s11-grammar-subregion-closed
22	123	6	1	5	1	135,9,2,0,0	S-12 d3-3 d4-1 d5+5 ip+1	
22	123	6	3	3	3	135,9,2,0,0	S-12 d3-3 d4+1 d5+3 ip+3	
22	123	6	5	2	2	135,9,2,0,0	S-12 d3-3 d4+3 d5+2 ip+2	
22	123	6	7	1	1	135,9,2,0,0	S-12 d3-3 d4+5 d5+1 ip+1	
22	123	6	9	0	0	135,9,2,0,0	S-12 d3-3 d4+7	s11-grammar-subregion-closed
22	123	7	1	4	3	135,9,2,0,0	S-12 d3-2 d4-1 d5+4 ip+3	
22	123	7	3	2	5	135,9,2,0,0	S-12 d3-2 d4+1 d5+2 ip+5	
22	123	7	5	1	4	135,9,2,0,0	S-12 d3-2 d4+3 d5+1 ip+4	
22	123	7	7	0	3	135,9,2,0,0	S-12 d3-2 d4+5 ip+3	
22	123	8	1	3	5	135,9,2,0,0	S-12 d3-1 d4-1 d5+3 ip+5	
22	123	8	3	1	7	135,9,2,0,0	S-12 d3-1 d4+1 d5+1 ip+7	
22	123	8	5	0	6	135,9,2,0,0	S-12 d3-1 d4+3 ip+6	
22	123	9	1	2	7	135,9,2,0,0	S-12 d4-1 d5+2 ip+7	
22	123	9	3	0	9	135,9,2,0,0	S-12 d4+1 ip+9	
22	123	10	1	2	6	135,9,2,0,0	S-12 d3+1 d4-1 d5+2 ip+6	
22	123	10	3	0	8	135,9,2,0,0	S-12 d3+1 d4+1 ip+8	
22	123	11	1	2	5	135,9,2,0,0	S-12 d3+2 d4-1 d5+2 ip+5	
22	123	11	3	0	7	135,9,2,0,0	S-12 d3+2 d4+1 ip+7	
22	123	12	1	2	4	135,9,2,0,0	S-12 d3+3 d4-1 d5+2 ip+4	
22	123	12	3	0	6	135,9,2,0,0	S-12 d3+3 d4+1 ip+6	
22	123	13	1	2	3	135,9,2,0,0	S-12 d3+4 d4-1 d5+2 ip+3	
22	123	13	3	0	5	135,9,2,0,0	S-12 d3+4 d4+1 ip+5	
22	123	14	1	2	2	135,9,2,0,0	S-12 d3+5 d4-1 d5+2 ip+2	
22	123	14	3	0	4	135,9,2,0,0	S-12 d3+5 d4+1 ip+4	
22	123	15	1	2	1	135,9,2,0,0	S-12 d3+6 d4-1 d5+2 ip+1	
22	123	15	3	0	3	135,9,2,0,0	S-12 d3+6 d4+1 ip+3	
22	123	16	1	2	0	135,9,2,0,0	S-12 d3+7 d4-1 d5+2	s11-grammar-subregion-closed
22	123	16	3	0	2	135,9,2,0,0	S-12 d3+7 d4+1 ip+2	
22	123	17	3	0	1	135,9,2,0,0	S-12 d3+8 d4+1 ip+1	
22	123	18	3	0	0	135,9,2,0,0	S-12 d3+9 d4+1	s11-grammar-subregion-closed
22	124	4	3	4	1	135,9,2,0,0	S-11 d3-5 d4+1 d5+4 ip+1	
22	124	4	5	3	0	135,9,2,0,0	S-11 d3-5 d4+3 d5+3	s11-grammar-subregion-closed
22	124	5	1	5	1	135,9,2,0,0	S-11 d3-4 d4-1 d5+5 ip+1	
22	124	5	3	3	3	135,9,2,0,0	S-11 d3-4 d4+1 d5+3 ip+3	
22	124	5	5	2	2	135,9,2,0,0	S-11 d3-4 d4+3 d5+2 ip+2	
22	124	5	7	1	1	135,9,2,0,0	S-11 d3-4 d4+5 d5+1 ip+1	
22	124	5	9	0	0	135,9,2,0,0	S-11 d3-4 d4+7	s11-grammar-subregion-closed
22	124	6	1	4	3	135,9,2,0,0	S-11 d3-3 d4-1 d5+4 ip+3	
22	124	6	3	2	5	135,9,2,0,0	S-11 d3-3 d4+1 d5+2 ip+5	
22	124	6	5	1	4	135,9,2,0,0	S-11 d3-3 d4+3 d5+1 ip+4	
22	124	6	7	0	3	135,9,2,0,0	S-11 d3-3 d4+5 ip+3	
22	124	7	1	3	5	135,9,2,0,0	S-11 d3-2 d4-1 d5+3 ip+5	
22	124	7	3	1	7	135,9,2,0,0	S-11 d3-2 d4+1 d5+1 ip+7	
22	124	7	5	0	6	135,9,2,0,0	S-11 d3-2 d4+3 ip+6	
22	124	8	1	2	7	135,9,2,0,0	S-11 d3-1 d4-1 d5+2 ip+7	
22	124	8	3	0	9	135,9,2,0,0	S-11 d3-1 d4+1 ip+9	
22	124	9	1	1	9	135,9,2,0,0	S-11 d4-1 d5+1 ip+9	
22	124	10	1	1	8	135,9,2,0,0	S-11 d3+1 d4-1 d5+1 ip+8	
22	124	11	1	1	7	135,9,2,0,0	S-11 d3+2 d4-1 d5+1 ip+7	
22	124	12	1	1	6	135,9,2,0,0	S-11 d3+3 d4-1 d5+1 ip+6	
22	124	13	1	1	5	135,9,2,0,0	S-11 d3+4 d4-1 d5+1 ip+5	
22	124	14	1	1	4	135,9,2,0,0	S-11 d3+5 d4-1 d5+1 ip+4	
22	124	15	1	1	3	135,9,2,0,0	S-11 d3+6 d4-1 d5+1 ip+3	
22	124	16	1	1	2	135,9,2,0,0	S-11 d3+7 d4-1 d5+1 ip+2	
22	124	17	1	1	1	135,9,2,0,0	S-11 d3+8 d4-1 d5+1 ip+1	
22	124	18	1	1	0	135,9,2,0,0	S-11 d3+9 d4-1 d5+1	s11-grammar-subregion-closed
22	125	3	3	4	1	135,9,2,0,0	S-10 d3-6 d4+1 d5+4 ip+1	
22	125	3	5	3	0	135,9,2,0,0	S-10 d3-6 d4+3 d5+3	s11-grammar-subregion-closed
22	125	4	1	5	1	135,9,2,0,0	S-10 d3-5 d4-1 d5+5 ip+1	
22	125	4	3	3	3	135,9,2,0,0	S-10 d3-5 d4+1 d5+3 ip+3	
22	125	4	5	2	2	135,9,2,0,0	S-10 d3-5 d4+3 d5+2 ip+2	
22	125	4	7	1	1	135,9,2,0,0	S-10 d3-5 d4+5 d5+1 ip+1	
22	125	4	9	0	0	135,9,2,0,0	S-10 d3-5 d4+7	s11-grammar-subregion-closed
22	125	5	1	4	3	135,9,2,0,0	S-10 d3-4 d4-1 d5+4 ip+3	
22	125	5	3	2	5	135,9,2,0,0	S-10 d3-4 d4+1 d5+2 ip+5	
22	125	5	5	1	4	135,9,2,0,0	S-10 d3-4 d4+3 d5+1 ip+4	
22	125	5	7	0	3	135,9,2,0,0	S-10 d3-4 d4+5 ip+3	
22	125	6	1	3	5	135,9,2,0,0	S-10 d3-3 d4-1 d5+3 ip+5	
22	125	6	3	1	7	135,9,2,0,0	S-10 d3-3 d4+1 d5+1 ip+7	
22	125	6	5	0	6	135,9,2,0,0	S-10 d3-3 d4+3 ip+6	
22	125	7	1	2	7	135,9,2,0,0	S-10 d3-2 d4-1 d5+2 ip+7	
22	125	7	3	0	9	135,9,2,0,0	S-10 d3-2 d4+1 ip+9	
22	125	8	1	1	9	135,9,2,0,0	S-10 d3-1 d4-1 d5+1 ip+9	
22	125	9	1	0	11	135,9,2,0,0	S-10 d4-1 ip+11	
22	125	10	1	0	10	135,9,2,0,0	S-10 d3+1 d4-1 ip+10	
22	125	11	1	0	9	135,9,2,0,0	S-10 d3+2 d4-1 ip+9	
22	125	12	1	0	8	135,9,2,0,0	S-10 d3+3 d4-1 ip+8	
22	125	13	1	0	7	135,9,2,0,0	S-10 d3+4 d4-1 ip+7	
22	125	14	1	0	6	135,9,2,0,0	S-10 d3+5 d4-1 ip+6	
22	125	15	1	0	5	135,9,2,0,0	S-10 d3+6 d4-1 ip+5	
22	125	16	1	0	4	135,9,2,0,0	S-10 d3+7 d4-1 ip+4	
22	125	17	1	0	3	135,9,2,0,0	S-10 d3+8 d4-1 ip+3	
22	125	18	1	0	2	135,9,2,0,0	S-10 d3+9 d4-1 ip+2	
22	125	19	1	0	1	135,9,2,0,0	S-10 d3+10 d4-1 ip+1	
22	125	20	1	0	0	135,9,2,0,0	S-10 d3+11 d4-1	s11-grammar-subregion-closed
22	126	2	3	4	1	135,9,2,0,0	S-9 d3-7 d4+1 d5+4 ip+1	
22	126	2	5	3	0	135,9,2,0,0	S-9 d3-7 d4+3 d5+3	s11-grammar-subregion-closed
22	126	3	1	5	1	135,9,2,0,0	S-9 d3-6 d4-1 d5+5 ip+1	
22	126	3	3	3	3	135,9,2,0,0	S-9 d3-6 d4+1 d5+3 ip+3	
22	126	3	5	2	2	135,9,2,0,0	S-9 d3-6 d4+3 d5+2 ip+2	
22	126	3	7	1	1	135,9,2,0,0	S-9 d3-6 d4+5 d5+1 ip+1	
22	126	3	9	0	0	135,9,2,0,0	S-9 d3-6 d4+7	s11-grammar-subregion-closed
22	126	4	1	4	3	135,9,2,0,0	S-9 d3-5 d4-1 d5+4 ip+3	
22	126	4	3	2	5	135,9,2,0,0	S-9 d3-5 d4+1 d5+2 ip+5	
22	126	4	5	1	4	135,9,2,0,0	S-9 d3-5 d4+3 d5+1 ip+4	
22	126	4	7	0	3	135,9,2,0,0	S-9 d3-5 d4+5 ip+3	
22	126	5	1	3	5	135,9,2,0,0	S-9 d3-4 d4-1 d5+3 ip+5	
22	126	5	3	1	7	135,9,2,0,0	S-9 d3-4 d4+1 d5+1 ip+7	
22	126	5	5	0	6	135,9,2,0,0	S-9 d3-4 d4+3 ip+6	
22	126	6	1	2	7	135,9,2,0,0	S-9 d3-3 d4-1 d5+2 ip+7	
22	126	6	3	0	9	135,9,2,0,0	S-9 d3-3 d4+1 ip+9	
22	126	7	1	1	9	135,9,2,0,0	S-9 d3-2 d4-1 d5+1 ip+9	
22	126	8	1	0	11	135,9,2,0,0	S-9 d3-1 d4-1 ip+11	
22	127	1	3	4	1	135,9,2,0,0	S-8 d3-8 d4+1 d5+4 ip+1	
22	127	1	5	3	0	135,9,2,0,0	S-8 d3-8 d4+3 d5+3	s11-grammar-subregion-closed
22	127	2	1	5	1	135,9,2,0,0	S-8 d3-7 d4-1 d5+5 ip+1	
22	127	2	3	3	3	135,9,2,0,0	S-8 d3-7 d4+1 d5+3 ip+3	
22	127	2	5	2	2	135,9,2,0,0	S-8 d3-7 d4+3 d5+2 ip+2	
22	127	2	7	1	1	135,9,2,0,0	S-8 d3-7 d4+5 d5+1 ip+1	
22	127	2	9	0	0	135,9,2,0,0	S-8 d3-7 d4+7	s11-grammar-subregion-closed
22	127	3	1	4	3	135,9,2,0,0	S-8 d3-6 d4-1 d5+4 ip+3	
22	127	3	3	2	5	135,9,2,0,0	S-8 d3-6 d4+1 d5+2 ip+5	
22	127	3	5	1	4	135,9,2,0,0	S-8 d3-6 d4+3 d5+1 ip+4	
22	127	3	7	0	3	135,9,2,0,0	S-8 d3-6 d4+5 ip+3	
22	127	4	1	3	5	135,9,2,0,0	S-8 d3-5 d4-1 d5+3 ip+5	
22	127	4	3	1	7	135,9,2,0,0	S-8 d3-5 d4+1 d5+1 ip+7	
22	127	4	5	0	6	135,9,2,0,0	S-8 d3-5 d4+3 ip+6	
22	127	5	1	2	7	135,9,2,0,0	S-8 d3-4 d4-1 d5+2 ip+7	
22	127	5	3	0	9	135,9,2,0,0	S-8 d3-4 d4+1 ip+9	
22	127	6	1	1	9	135,9,2,0,0	S-8 d3-3 d4-1 d5+1 ip+9	
22	127	7	1	0	11	135,9,2,0,0	S-8 d3-2 d4-1 ip+11	
22	128	0	3	4	1	135,9,2,0,0	S-7 d3-9 d4+1 d5+4 ip+1	
22	128	0	5	3	0	135,9,2,0,0	S-7 d3-9 d4+3 d5+3	s11-grammar-subregion-closed
22	128	1	1	5	1	135,9,2,0,0	S-7 d3-8 d4-1 d5+5 ip+1	
22	128	1	3	3	3	135,9,2,0,0	S-7 d3-8 d4+1 d5+3 ip+3	
22	128	1	5	2	2	135,9,2,0,0	S-7 d3-8 d4+3 d5+2 ip+2	
22	128	1	7	1	1	135,9,2,0,0	S-7 d3-8 d4+5 d5+1 ip+1	
22	128	1	9	0	0	135,9,2,0,0	S-7 d3-8 d4+7	s11-grammar-subregion-closed
22	128	2	1	4	3	135,9,2,0,0	S-7 d3-7 d4-1 d5+4 ip+3	
22	128	2	3	2	5	135,9,2,0,0	S-7 d3-7 d4+1 d5+2 ip+5	
22	128	2	5	1	4	135,9,2,0,0	S-7 d3-7 d4+3 d5+1 ip+4	
22	128	2	7	0	3	135,9,2,0,0	S-7 d3-7 d4+5 ip+3	
22	128	3	1	3	5	135,9,2,0,0	S-7 d3-6 d4-1 d5+3 ip+5	
22	128	3	3	1	7	135,9,2,0,0	S-7 d3-6 d4+1 d5+1 ip+7	
22	128	3	5	0	6	135,9,2,0,0	S-7 d3-6 d4+3 ip+6	
22	128	4	1	2	7	135,9,2,0,0	S-7 d3-5 d4-1 d5+2 ip+7	
22	128	4	3	0	9	135,9,2,0,0	S-7 d3-5 d4+1 ip+9	
22	128	5	1	1	9	135,9,2,0,0	S-7 d3-4 d4-1 d5+1 ip+9	
22	128	6	1	0	11	135,9,2,0,0	S-7 d3-3 d4-1 ip+11	
22	129	0	1	5	1	135,9,2,0,0	S-6 d3-9 d4-1 d5+5 ip+1	
22	129	0	3	3	3	135,9,2,0,0	S-6 d3-9 d4+1 d5+3 ip+3	
22	129	0	5	2	2	135,9,2,0,0	S-6 d3-9 d4+3 d5+2 ip+2	
22	129	0	7	1	1	135,9,2,0,0	S-6 d3-9 d4+5 d5+1 ip+1	
22	129	0	9	0	0	135,9,2,0,0	S-6 d3-9 d4+7	s11-grammar-subregion-closed
22	129	1	1	4	3	135,9,2,0,0	S-6 d3-8 d4-1 d5+4 ip+3	
22	129	1	3	2	5	135,9,2,0,0	S-6 d3-8 d4+1 d5+2 ip+5	
22	129	1	5	1	4	135,9,2,0,0	S-6 d3-8 d4+3 d5+1 ip+4	
22	129	1	7	0	3	135,9,2,0,0	S-6 d3-8 d4+5 ip+3	
22	129	2	1	3	5	135,9,2,0,0	S-6 d3-7 d4-1 d5+3 ip+5	
22	129	2	3	1	7	135,9,2,0,0	S-6 d3-7 d4+1 d5+1 ip+7	
22	129	2	5	0	6	135,9,2,0,0	S-6 d3-7 d4+3 ip+6	
22	129	3	1	2	7	135,9,2,0,0	S-6 d3-6 d4-1 d5+2 ip+7	
22	129	3	3	0	9	135,9,2,0,0	S-6 d3-6 d4+1 ip+9	
22	129	4	1	1	9	135,9,2,0,0	S-6 d3-5 d4-1 d5+1 ip+9	
22	129	5	1	0	11	135,9,2,0,0	S-6 d3-4 d4-1 ip+11	
22	130	0	1	4	3	135,9,2,0,0	S-5 d3-9 d4-1 d5+4 ip+3	
22	130	0	3	2	5	135,9,2,0,0	S-5 d3-9 d4+1 d5+2 ip+5	
22	130	0	5	1	4	135,9,2,0,0	S-5 d3-9 d4+3 d5+1 ip+4	
22	130	0	7	0	3	135,9,2,0,0	S-5 d3-9 d4+5 ip+3	
22	130	1	1	3	5	135,9,2,0,0	S-5 d3-8 d4-1 d5+3 ip+5	
22	130	1	3	1	7	135,9,2,0,0	S-5 d3-8 d4+1 d5+1 ip+7	
22	130	1	5	0	6	135,9,2,0,0	S-5 d3-8 d4+3 ip+6	
22	130	2	1	2	7	135,9,2,0,0	S-5 d3-7 d4-1 d5+2 ip+7	
22	130	2	3	0	9	135,9,2,0,0	S-5 d3-7 d4+1 ip+9	
22	130	3	1	1	9	135,9,2,0,0	S-5 d3-6 d4-1 d5+1 ip+9	
22	130	4	1	0	11	135,9,2,0,0	S-5 d3-5 d4-1 ip+11	
22	131	0	1	3	5	135,9,2,0,0	S-4 d3-9 d4-1 d5+3 ip+5	
22	131	0	3	1	7	135,9,2,0,0	S-4 d3-9 d4+1 d5+1 ip+7	
22	131	0	5	0	6	135,9,2,0,0	S-4 d3-9 d4+3 ip+6	
22	131	1	1	2	7	135,9,2,0,0	S-4 d3-8 d4-1 d5+2 ip+7	
22	131	1	3	0	9	135,9,2,0,0	S-4 d3-8 d4+1 ip+9	
22	131	2	1	1	9	135,9,2,0,0	S-4 d3-7 d4-1 d5+1 ip+9	
22	131	3	1	0	11	135,9,2,0,0	S-4 d3-6 d4-1 ip+11	
22	132	0	1	2	7	135,9,2,0,0	S-3 d3-9 d4-1 d5+2 ip+7	
22	132	0	3	0	9	135,9,2,0,0	S-3 d3-9 d4+1 ip+9	
22	132	1	1	1	9	135,9,2,0,0	S-3 d3-8 d4-1 d5+1 ip+9	
22	132	2	1	0	11	135,9,2,0,0	S-3 d3-7 d4-1 ip+11	
22	133	0	1	1	9	135,9,2,0,0	S-2 d3-9 d4-1 d5+1 ip+9	
22	133	1	1	0	11	135,9,2,0,0	S-2 d3-8 d4-1 ip+11	
22	134	0	1	0	11	135,9,2,0,0	S-1 d3-9 d4-1 ip+11	
22	136	0	0	0	11	138,8,1,0,0	S-2 d3-8 d4-1 ip+11	
23	120	7	4	4	0	135,9,2,0,0	S-15 d3-2 d4+2 d5+4	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	8	8	1	0	135,9,2,0,0	S-15 d3-1 d4+6 d5+1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	9	0	6	0	135,9,2,0,0	S-15 d4-2 d5+6	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	11	8	0	0	135,9,2,0,0	S-15 d3+2 d4+6	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	12	6	1	0	135,9,2,0,0	S-15 d3+3 d4+4 d5+1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	13	4	2	0	135,9,2,0,0	S-15 d3+4 d4+2 d5+2	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	120	14	2	3	0	135,9,2,0,0	S-15 d3+5 d5+3	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
23	121	6	2	5	1	135,9,2,0,0	S-14 d3-3 d5+5 ip+1	
23	121	6	4	4	0	135,9,2,0,0	S-14 d3-3 d4+2 d5+4	s11-grammar-subregion-closed
23	121	7	2	4	3	135,9,2,0,0	S-14 d3-2 d5+4 ip+3	
23	121	7	4	3	2	135,9,2,0,0	S-14 d3-2 d4+2 d5+3 ip+2	
23	121	7	6	2	1	135,9,2,0,0	S-14 d3-2 d4+4 d5+2 ip+1	
23	121	7	8	1	0	135,9,2,0,0	S-14 d3-2 d4+6 d5+1	s11-grammar-subregion-closed
23	121	8	0	6	0	135,9,2,0,0	S-14 d3-1 d4-2 d5+6	s11-grammar-subregion-closed
23	121	8	4	2	4	135,9,2,0,0	S-14 d3-1 d4+2 d5+2 ip+4	
23	121	8	6	1	3	135,9,2,0,0	S-14 d3-1 d4+4 d5+1 ip+3	
23	121	8	8	0	2	135,9,2,0,0	S-14 d3-1 d4+6 ip+2	
23	121	9	0	5	2	135,9,2,0,0	S-14 d4-2 d5+5 ip+2	
23	121	10	0	5	1	135,9,2,0,0	S-14 d3+1 d4-2 d5+5 ip+1	
23	121	10	6	0	4	135,9,2,0,0	S-14 d3+1 d4+4 ip+4	
23	121	11	0	5	0	135,9,2,0,0	S-14 d3+2 d4-2 d5+5	s11-grammar-subregion-closed
23	121	11	4	1	4	135,9,2,0,0	S-14 d3+2 d4+2 d5+1 ip+4	
23	121	11	6	0	3	135,9,2,0,0	S-14 d3+2 d4+4 ip+3	
23	121	12	2	2	4	135,9,2,0,0	S-14 d3+3 d5+2 ip+4	
23	121	12	4	1	3	135,9,2,0,0	S-14 d3+3 d4+2 d5+1 ip+3	
23	121	12	6	0	2	135,9,2,0,0	S-14 d3+3 d4+4 ip+2	
23	121	13	2	2	3	135,9,2,0,0	S-14 d3+4 d5+2 ip+3	
23	121	13	4	1	2	135,9,2,0,0	S-14 d3+4 d4+2 d5+1 ip+2	
23	121	13	6	0	1	135,9,2,0,0	S-14 d3+4 d4+4 ip+1	
23	121	14	2	2	2	135,9,2,0,0	S-14 d3+5 d5+2 ip+2	
23	121	14	4	1	1	135,9,2,0,0	S-14 d3+5 d4+2 d5+1 ip+1	
23	121	14	6	0	0	135,9,2,0,0	S-14 d3+5 d4+4	s11-grammar-subregion-closed
23	121	15	2	2	1	135,9,2,0,0	S-14 d3+6 d5+2 ip+1	
23	121	15	4	1	0	135,9,2,0,0	S-14 d3+6 d4+2 d5+1	s11-grammar-subregion-closed
23	121	16	2	2	0	135,9,2,0,0	S-14 d3+7 d5+2	s11-grammar-subregion-closed
23	122	5	2	5	1	135,9,2,0,0	S-13 d3-4 d5+5 ip+1	
23	122	5	4	4	0	135,9,2,0,0	S-13 d3-4 d4+2 d5+4	s11-grammar-subregion-closed
23	122	6	2	4	3	135,9,2,0,0	S-13 d3-3 d5+4 ip+3	
23	122	6	4	3	2	135,9,2,0,0	S-13 d3-3 d4+2 d5+3 ip+2	
23	122	6	6	2	1	135,9,2,0,0	S-13 d3-3 d4+4 d5+2 ip+1	
23	122	6	8	1	0	135,9,2,0,0	S-13 d3-3 d4+6 d5+1	s11-grammar-subregion-closed
23	122	7	0	6	0	135,9,2,0,0	S-13 d3-2 d4-2 d5+6	s11-grammar-subregion-closed
23	122	7	2	3	5	135,9,2,0,0	S-13 d3-2 d5+3 ip+5	
23	122	7	4	2	4	135,9,2,0,0	S-13 d3-2 d4+2 d5+2 ip+4	
23	122	7	6	1	3	135,9,2,0,0	S-13 d3-2 d4+4 d5+1 ip+3	
23	122	7	8	0	2	135,9,2,0,0	S-13 d3-2 d4+6 ip+2	
23	122	8	0	5	2	135,9,2,0,0	S-13 d3-1 d4-2 d5+5 ip+2	
23	122	8	2	2	7	135,9,2,0,0	S-13 d3-1 d5+2 ip+7	
23	122	8	4	1	6	135,9,2,0,0	S-13 d3-1 d4+2 d5+1 ip+6	
23	122	8	6	0	5	135,9,2,0,0	S-13 d3-1 d4+4 ip+5	
23	122	9	0	4	4	135,9,2,0,0	S-13 d4-2 d5+4 ip+4	
23	122	9	4	0	8	135,9,2,0,0	S-13 d4+2 ip+8	
23	122	10	0	4	3	135,9,2,0,0	S-13 d3+1 d4-2 d5+4 ip+3	
23	122	10	2	1	8	135,9,2,0,0	S-13 d3+1 d5+1 ip+8	
23	122	10	4	0	7	135,9,2,0,0	S-13 d3+1 d4+2 ip+7	
23	122	11	0	4	2	135,9,2,0,0	S-13 d3+2 d4-2 d5+4 ip+2	
23	122	11	2	1	7	135,9,2,0,0	S-13 d3+2 d5+1 ip+7	
23	122	11	4	0	6	135,9,2,0,0	S-13 d3+2 d4+2 ip+6	
23	122	12	0	4	1	135,9,2,0,0	S-13 d3+3 d4-2 d5+4 ip+1	
23	122	12	2	1	6	135,9,2,0,0	S-13 d3+3 d5+1 ip+6	
23	122	12	4	0	5	135,9,2,0,0	S-13 d3+3 d4+2 ip+5	
23	122	13	0	4	0	135,9,2,0,0	S-13 d3+4 d4-2 d5+4	s11-grammar-subregion-closed
23	122	13	2	1	5	135,9,2,0,0	S-13 d3+4 d5+1 ip+5	
23	122	13	4	0	4	135,9,2,0,0	S-13 d3+4 d4+2 ip+4	
23	122	14	2	1	4	135,9,2,0,0	S-13 d3+5 d5+1 ip+4	
23	122	14	4	0	3	135,9,2,0,0	S-13 d3+5 d4+2 ip+3	
23	122	15	2	1	3	135,9,2,0,0	S-13 d3+6 d5+1 ip+3	
23	122	15	4	0	2	135,9,2,0,0	S-13 d3+6 d4+2 ip+2	
23	122	16	2	1	2	135,9,2,0,0	S-13 d3+7 d5+1 ip+2	
23	122	16	4	0	1	135,9,2,0,0	S-13 d3+7 d4+2 ip+1	
23	122	17	2	1	1	135,9,2,0,0	S-13 d3+8 d5+1 ip+1	
23	122	17	4	0	0	135,9,2,0,0	S-13 d3+8 d4+2	s11-grammar-subregion-closed
23	122	18	2	1	0	135,9,2,0,0	S-13 d3+9 d5+1	s11-grammar-subregion-closed
23	123	4	2	5	1	135,9,2,0,0	S-12 d3-5 d5+5 ip+1	
23	123	4	4	4	0	135,9,2,0,0	S-12 d3-5 d4+2 d5+4	s11-grammar-subregion-closed
23	123	5	2	4	3	135,9,2,0,0	S-12 d3-4 d5+4 ip+3	
23	123	5	4	3	2	135,9,2,0,0	S-12 d3-4 d4+2 d5+3 ip+2	
23	123	5	6	2	1	135,9,2,0,0	S-12 d3-4 d4+4 d5+2 ip+1	
23	123	5	8	1	0	135,9,2,0,0	S-12 d3-4 d4+6 d5+1	s11-grammar-subregion-closed
23	123	6	0	6	0	135,9,2,0,0	S-12 d3-3 d4-2 d5+6	s11-grammar-subregion-closed
23	123	6	2	3	5	135,9,2,0,0	S-12 d3-3 d5+3 ip+5	
23	123	6	4	2	4	135,9,2,0,0	S-12 d3-3 d4+2 d5+2 ip+4	
23	123	6	6	1	3	135,9,2,0,0	S-12 d3-3 d4+4 d5+1 ip+3	
23	123	6	8	0	2	135,9,2,0,0	S-12 d3-3 d4+6 ip+2	
23	123	7	0	5	2	135,9,2,0,0	S-12 d3-2 d4-2 d5+5 ip+2	
23	123	7	2	2	7	135,9,2,0,0	S-12 d3-2 d5+2 ip+7	
23	123	7	4	1	6	135,9,2,0,0	S-12 d3-2 d4+2 d5+1 ip+6	
23	123	7	6	0	5	135,9,2,0,0	S-12 d3-2 d4+4 ip+5	
23	123	8	0	4	4	135,9,2,0,0	S-12 d3-1 d4-2 d5+4 ip+4	
23	123	8	2	1	9	135,9,2,0,0	S-12 d3-1 d5+1 ip+9	
23	123	8	4	0	8	135,9,2,0,0	S-12 d3-1 d4+2 ip+8	
23	123	9	0	3	6	135,9,2,0,0	S-12 d4-2 d5+3 ip+6	
23	123	9	2	0	11	135,9,2,0,0	S-12 ip+11	
23	123	10	0	3	5	135,9,2,0,0	S-12 d3+1 d4-2 d5+3 ip+5	
23	123	10	2	0	10	135,9,2,0,0	S-12 d3+1 ip+10	
23	123	11	0	3	4	135,9,2,0,0	S-12 d3+2 d4-2 d5+3 ip+4	
23	123	11	2	0	9	135,9,2,0,0	S-12 d3+2 ip+9	
