S,d3,d4,d5,d6,ip,waste,length,status,closure,notes
122,1,5,4,0,0,144,869,open,,s11-grammar-subregion-closed
122,1,5,4,0,1,145,870,open,,
122,1,5,4,0,2,146,871,open,,
122,2,5,4,0,0,145,870,open,,s11-grammar-subregion-closed
122,2,5,4,0,1,146,871,open,,
122,3,5,4,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,6,4,0,0,145,870,open,,s11-grammar-subregion-closed
122,0,6,4,0,1,146,871,open,,
122,1,6,4,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,0,5,0,8,144,869,open,,
122,0,0,5,0,9,145,870,closed-lemma,lemma-B-passover,
122,0,0,5,0,10,146,871,closed-lemma,lemma-B-passover,
122,1,0,5,0,7,144,869,open,,
122,1,0,5,0,8,145,870,open,,
122,1,0,5,0,9,146,871,closed-lemma,lemma-B-passover,
122,2,0,5,0,6,144,869,open,,
122,2,0,5,0,7,145,870,open,,
122,2,0,5,0,8,146,871,open,,
122,3,0,5,0,5,144,869,open,,
122,3,0,5,0,6,145,870,open,,
122,3,0,5,0,7,146,871,open,,
122,4,0,5,0,4,144,869,open,,
122,4,0,5,0,5,145,870,open,,
122,4,0,5,0,6,146,871,open,,
122,5,0,5,0,3,144,869,open,,
122,5,0,5,0,4,145,870,open,,
122,5,0,5,0,5,146,871,open,,
122,6,0,5,0,2,144,869,open,,
122,6,0,5,0,3,145,870,open,,
122,6,0,5,0,4,146,871,open,,
122,7,0,5,0,1,144,869,open,,
122,7,0,5,0,2,145,870,open,,
122,7,0,5,0,3,146,871,open,,
122,8,0,5,0,0,144,869,open,,s11-grammar-subregion-closed
122,8,0,5,0,1,145,870,open,,
122,8,0,5,0,2,146,871,open,,
122,9,0,5,0,0,145,870,open,,s11-grammar-subregion-closed
122,9,0,5,0,1,146,871,open,,
122,10,0,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,1,5,0,6,144,869,open,,
122,0,1,5,0,7,145,870,open,,
122,0,1,5,0,8,146,871,open,,
122,1,1,5,0,5,144,869,open,,
122,1,1,5,0,6,145,870,open,,
122,1,1,5,0,7,146,871,open,,
122,2,1,5,0,4,144,869,open,,
122,2,1,5,0,5,145,870,open,,
122,2,1,5,0,6,146,871,open,,
122,3,1,5,0,3,144,869,open,,
122,3,1,5,0,4,145,870,open,,
122,3,1,5,0,5,146,871,open,,
122,4,1,5,0,2,144,869,open,,
122,4,1,5,0,3,145,870,open,,
122,4,1,5,0,4,146,871,open,,
122,5,1,5,0,1,144,869,open,,
122,5,1,5,0,2,145,870,open,,
122,5,1,5,0,3,146,871,open,,
122,6,1,5,0,0,144,869,open,,s11-grammar-subregion-closed
122,6,1,5,0,1,145,870,open,,
122,6,1,5,0,2,146,871,open,,
122,7,1,5,0,0,145,870,open,,s11-grammar-subregion-closed
122,7,1,5,0,1,146,871,open,,
122,8,1,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,2,5,0,4,144,869,open,,
122,0,2,5,0,5,145,870,open,,
122,0,2,5,0,6,146,871,open,,
122,1,2,5,0,3,144,869,open,,
122,1,2,5,0,4,145,870,open,,
122,1,2,5,0,5,146,871,open,,
122,2,2,5,0,2,144,869,open,,
122,2,2,5,0,3,145,870,open,,
122,2,2,5,0,4,146,871,open,,
122,3,2,5,0,1,144,869,open,,
122,3,2,5,0,2,145,870,open,,
122,3,2,5,0,3,146,871,open,,
122,4,2,5,0,0,144,869,open,,s11-grammar-subregion-closed
122,4,2,5,0,1,145,870,open,,
122,4,2,5,0,2,146,871,open,,
122,5,2,5,0,0,145,870,open,,s11-grammar-subregion-closed
122,5,2,5,0,1,146,871,open,,
122,6,2,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,3,5,0,2,144,869,open,,
122,0,3,5,0,3,145,870,open,,
122,0,3,5,0,4,146,871,open,,
122,1,3,5,0,1,144,869,open,,
122,1,3,5,0,2,145,870,open,,
122,1,3,5,0,3,146,871,open,,
122,2,3,5,0,0,144,869,open,,s11-grammar-subregion-closed
122,2,3,5,0,1,145,870,open,,
122,2,3,5,0,2,146,871,open,,
122,3,3,5,0,0,145,870,open,,s11-grammar-subregion-closed
122,3,3,5,0,1,146,871,open,,
122,4,3,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,4,5,0,0,144,869,open,,s11-grammar-subregion-closed
122,0,4,5,0,1,145,870,open,,
122,0,4,5,0,2,146,871,open,,
122,1,4,5,0,0,145,870,open,,s11-grammar-subregion-closed
122,1,4,5,0,1,146,871,open,,
122,2,4,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,5,5,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,0,6,0,5,144,869,open,,
122,0,0,6,0,6,145,870,open,,
122,0,0,6,0,7,146,871,open,,
122,1,0,6,0,4,144,869,open,,
122,1,0,6,0,5,145,870,open,,
122,1,0,6,0,6,146,871,open,,
122,2,0,6,0,3,144,869,open,,
122,2,0,6,0,4,145,870,open,,
122,2,0,6,0,5,146,871,open,,
122,3,0,6,0,2,144,869,open,,
122,3,0,6,0,3,145,870,open,,
122,3,0,6,0,4,146,871,open,,
122,4,0,6,0,1,144,869,open,,
122,4,0,6,0,2,145,870,open,,
122,4,0,6,0,3,146,871,open,,
122,5,0,6,0,0,144,869,open,,s11-grammar-subregion-closed
122,5,0,6,0,1,145,870,open,,
122,5,0,6,0,2,146,871,open,,
122,6,0,6,0,0,145,870,open,,s11-grammar-subregion-closed
122,6,0,6,0,1,146,871,open,,
122,7,0,6,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,1,6,0,3,144,869,open,,
122,0,1,6,0,4,145,870,open,,
122,0,1,6,0,5,146,871,open,,
122,1,1,6,0,2,144,869,open,,
122,1,1,6,0,3,145,870,open,,
122,1,1,6,0,4,146,871,open,,
122,2,1,6,0,1,144,869,open,,
122,2,1,6,0,2,145,870,open,,
122,2,1,6,0,3,146,871,open,,
122,3,1,6,0,0,144,869,open,,s11-grammar-subregion-closed
122,3,1,6,0,1,145,870,open,,
122,3,1,6,0,2,146,871,open,,
122,4,1,6,0,0,145,870,open,,s11-grammar-subregion-closed
122,4,1,6,0,1,146,871,open,,
122,5,1,6,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,2,6,0,1,144,869,open,,
122,0,2,6,0,2,145,870,open,,
122,0,2,6,0,3,146,871,open,,
122,1,2,6,0,0,144,869,open,,s11-grammar-subregion-closed
122,1,2,6,0,1,145,870,open,,
122,1,2,6,0,2,146,871,open,,
122,2,2,6,0,0,145,870,open,,s11-grammar-subregion-closed
122,2,2,6,0,1,146,871,open,,
122,3,2,6,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,3,6,0,0,145,870,open,,s11-grammar-subregion-closed
122,0,3,6,0,1,146,871,open,,
122,1,3,6,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,0,7,0,2,144,869,open,,
122,0,0,7,0,3,145,870,open,,
122,0,0,7,0,4,146,871,open,,
122,1,0,7,0,1,144,869,open,,
122,1,0,7,0,2,145,870,open,,
122,1,0,7,0,3,146,871,open,,
122,2,0,7,0,0,144,869,open,,s11-grammar-subregion-closed
122,2,0,7,0,1,145,870,open,,
122,2,0,7,0,2,146,871,open,,
122,3,0,7,0,0,145,870,open,,s11-grammar-subregion-closed
122,3,0,7,0,1,146,871,open,,
122,4,0,7,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,1,7,0,0,144,869,open,,s11-grammar-subregion-closed
122,0,1,7,0,1,145,870,open,,
122,0,1,7,0,2,146,871,open,,
122,1,1,7,0,0,145,870,open,,s11-grammar-subregion-closed
122,1,1,7,0,1,146,871,open,,
122,2,1,7,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,2,7,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,0,8,0,0,145,870,open,,s11-grammar-subregion-closed
122,0,0,8,0,1,146,871,open,,
122,1,0,8,0,0,146,871,open,,s11-grammar-subregion-closed
122,0,0,0,1,19,144,869,closed-lemma,lemma-B-passover,
122,0,0,0,1,20,145,870,closed-lemma,lemma-B-passover,
122,0,0,0,1,21,146,871,closed-lemma,lemma-B-passover,
122,1,0,0,1,18,144,869,closed-lemma,lemma-B-passover,
122,1,0,0,1,19,145,870,closed-lemma,lemma-B-passover,
122,1,0,0,1,20,146,871,closed-lemma,lemma-B-passover,
122,2,0,0,1,17,144,869,closed-lemma,lemma-B-passover,
122,2,0,0,1,18,145,870,closed-lemma,lemma-B-passover,
122,2,0,0,1,19,146,871,closed-lemma,lemma-B-passover,
122,3,0,0,1,16,144,869,closed-lemma,lemma-B-passover,
122,3,0,0,1,17,145,870,closed-lemma,lemma-B-passover,
122,3,0,0,1,18,146,871,closed-lemma,lemma-B-passover,
122,4,0,0,1,15,144,869,closed-lemma,lemma-B-passover,
122,4,0,0,1,16,145,870,closed-lemma,lemma-B-passover,
122,4,0,0,1,17,146,871,closed-lemma,lemma-B-passover,
122,5,0,0,1,14,144,869,closed-lemma,lemma-B-passover,
122,5,0,0,1,15,145,870,closed-lemma,lemma-B-passover,
122,5,0,0,1,16,146,871,closed-lemma,lemma-B-passover,
122,6,0,0,1,13,144,869,closed-lemma,lemma-B-passover,
122,6,0,0,1,14,145,870,closed-lemma,lemma-B-passover,
122,6,0,0,1,15,146,871,closed-lemma,lemma-B-passover,
122,7,0,0,1,12,144,869,closed-lemma,lemma-B-passover,
122,7,0,0,1,13,145,870,closed-lemma,lemma-B-passover,
122,7,0,0,1,14,146,871,closed-lemma,lemma-B-passover,
122,8,0,0,1,11,144,869,closed-lemma,lemma-B-passover,
122,8,0,0,1,12,145,870,closed-lemma,lemma-B-passover,
122,8,0,0,1,13,146,871,closed-lemma,lemma-B-passover,
122,9,0,0,1,10,144,869,closed-lemma,lemma-B-passover,
122,9,0,0,1,11,145,870,closed-lemma,lemma-B-passover,
122,9,0,0,1,12,146,871,closed-lemma,lemma-B-passover,
122,10,0,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,10,0,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,10,0,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,11,0,0,1,8,144,869,open,,
122,11,0,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,11,0,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,12,0,0,1,7,144,869,open,,
122,12,0,0,1,8,145,870,open,,
122,12,0,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,13,0,0,1,6,144,869,open,,
122,13,0,0,1,7,145,870,open,,
122,13,0,0,1,8,146,871,open,,
122,14,0,0,1,5,144,869,open,,
122,14,0,0,1,6,145,870,open,,
122,14,0,0,1,7,146,871,open,,
122,15,0,0,1,4,144,869,open,,
122,15,0,0,1,5,145,870,open,,
122,15,0,0,1,6,146,871,open,,
122,16,0,0,1,3,144,869,open,,
122,16,0,0,1,4,145,870,open,,
122,16,0,0,1,5,146,871,open,,
122,17,0,0,1,2,144,869,open,,
122,17,0,0,1,3,145,870,open,,
122,17,0,0,1,4,146,871,open,,
122,18,0,0,1,1,144,869,open,,
122,18,0,0,1,2,145,870,open,,
122,18,0,0,1,3,146,871,open,,
122,19,0,0,1,0,144,869,open,,
122,19,0,0,1,1,145,870,open,,
122,19,0,0,1,2,146,871,open,,
122,20,0,0,1,0,145,870,open,,
122,20,0,0,1,1,146,871,open,,
122,21,0,0,1,0,146,871,open,,
122,0,1,0,1,17,144,869,closed-lemma,lemma-B-passover,
122,0,1,0,1,18,145,870,closed-lemma,lemma-B-passover,
122,0,1,0,1,19,146,871,closed-lemma,lemma-B-passover,
122,1,1,0,1,16,144,869,closed-lemma,lemma-B-passover,
122,1,1,0,1,17,145,870,closed-lemma,lemma-B-passover,
122,1,1,0,1,18,146,871,closed-lemma,lemma-B-passover,
122,2,1,0,1,15,144,869,closed-lemma,lemma-B-passover,
122,2,1,0,1,16,145,870,closed-lemma,lemma-B-passover,
122,2,1,0,1,17,146,871,closed-lemma,lemma-B-passover,
122,3,1,0,1,14,144,869,closed-lemma,lemma-B-passover,
122,3,1,0,1,15,145,870,closed-lemma,lemma-B-passover,
122,3,1,0,1,16,146,871,closed-lemma,lemma-B-passover,
122,4,1,0,1,13,144,869,closed-lemma,lemma-B-passover,
122,4,1,0,1,14,145,870,closed-lemma,lemma-B-passover,
122,4,1,0,1,15,146,871,closed-lemma,lemma-B-passover,
122,5,1,0,1,12,144,869,closed-lemma,lemma-B-passover,
122,5,1,0,1,13,145,870,closed-lemma,lemma-B-passover,
122,5,1,0,1,14,146,871,closed-lemma,lemma-B-passover,
122,6,1,0,1,11,144,869,closed-lemma,lemma-B-passover,
122,6,1,0,1,12,145,870,closed-lemma,lemma-B-passover,
122,6,1,0,1,13,146,871,closed-lemma,lemma-B-passover,
122,7,1,0,1,10,144,869,closed-lemma,lemma-B-passover,
122,7,1,0,1,11,145,870,closed-lemma,lemma-B-passover,
122,7,1,0,1,12,146,871,closed-lemma,lemma-B-passover,
122,8,1,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,8,1,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,8,1,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,9,1,0,1,8,144,869,open,,
122,9,1,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,9,1,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,10,1,0,1,7,144,869,open,,
122,10,1,0,1,8,145,870,open,,
122,10,1,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,11,1,0,1,6,144,869,open,,
122,11,1,0,1,7,145,870,open,,
122,11,1,0,1,8,146,871,open,,
122,12,1,0,1,5,144,869,open,,
122,12,1,0,1,6,145,870,open,,
122,12,1,0,1,7,146,871,open,,
122,13,1,0,1,4,144,869,open,,
122,13,1,0,1,5,145,870,open,,
122,13,1,0,1,6,146,871,open,,
122,14,1,0,1,3,144,869,open,,
122,14,1,0,1,4,145,870,open,,
122,14,1,0,1,5,146,871,open,,
122,15,1,0,1,2,144,869,open,,
122,15,1,0,1,3,145,870,open,,
122,15,1,0,1,4,146,871,open,,
122,16,1,0,1,1,144,869,open,,
122,16,1,0,1,2,145,870,open,,
122,16,1,0,1,3,146,871,open,,
122,17,1,0,1,0,144,869,open,,
122,17,1,0,1,1,145,870,open,,
122,17,1,0,1,2,146,871,open,,
122,18,1,0,1,0,145,870,open,,
122,18,1,0,1,1,146,871,open,,
122,19,1,0,1,0,146,871,open,,
122,0,2,0,1,15,144,869,closed-lemma,lemma-B-passover,
122,0,2,0,1,16,145,870,closed-lemma,lemma-B-passover,
122,0,2,0,1,17,146,871,closed-lemma,lemma-B-passover,
122,1,2,0,1,14,144,869,closed-lemma,lemma-B-passover,
122,1,2,0,1,15,145,870,closed-lemma,lemma-B-passover,
122,1,2,0,1,16,146,871,closed-lemma,lemma-B-passover,
122,2,2,0,1,13,144,869,closed-lemma,lemma-B-passover,
122,2,2,0,1,14,145,870,closed-lemma,lemma-B-passover,
122,2,2,0,1,15,146,871,closed-lemma,lemma-B-passover,
122,3,2,0,1,12,144,869,closed-lemma,lemma-B-passover,
122,3,2,0,1,13,145,870,closed-lemma,lemma-B-passover,
122,3,2,0,1,14,146,871,closed-lemma,lemma-B-passover,
122,4,2,0,1,11,144,869,closed-lemma,lemma-B-passover,
122,4,2,0,1,12,145,870,closed-lemma,lemma-B-passover,
122,4,2,0,1,13,146,871,closed-lemma,lemma-B-passover,
122,5,2,0,1,10,144,869,closed-lemma,lemma-B-passover,
122,5,2,0,1,11,145,870,closed-lemma,lemma-B-passover,
122,5,2,0,1,12,146,871,closed-lemma,lemma-B-passover,
122,6,2,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,6,2,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,6,2,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,7,2,0,1,8,144,869,open,,
122,7,2,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,7,2,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,8,2,0,1,7,144,869,open,,
122,8,2,0,1,8,145,870,open,,
122,8,2,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,9,2,0,1,6,144,869,open,,
122,9,2,0,1,7,145,870,open,,
122,9,2,0,1,8,146,871,open,,
122,10,2,0,1,5,144,869,open,,
122,10,2,0,1,6,145,870,open,,
122,10,2,0,1,7,146,871,open,,
122,11,2,0,1,4,144,869,open,,
122,11,2,0,1,5,145,870,open,,
122,11,2,0,1,6,146,871,open,,
122,12,2,0,1,3,144,869,open,,
122,12,2,0,1,4,145,870,open,,
122,12,2,0,1,5,146,871,open,,
122,13,2,0,1,2,144,869,open,,
122,13,2,0,1,3,145,870,open,,
122,13,2,0,1,4,146,871,open,,
122,14,2,0,1,1,144,869,open,,
122,14,2,0,1,2,145,870,open,,
122,14,2,0,1,3,146,871,open,,
122,15,2,0,1,0,144,869,open,,
122,15,2,0,1,1,145,870,open,,
122,15,2,0,1,2,146,871,open,,
122,16,2,0,1,0,145,870,open,,
122,16,2,0,1,1,146,871,open,,
122,17,2,0,1,0,146,871,open,,
122,0,3,0,1,13,144,869,closed-lemma,lemma-B-passover,
122,0,3,0,1,14,145,870,closed-lemma,lemma-B-passover,
122,0,3,0,1,15,146,871,closed-lemma,lemma-B-passover,
122,1,3,0,1,12,144,869,closed-lemma,lemma-B-passover,
122,1,3,0,1,13,145,870,closed-lemma,lemma-B-passover,
122,1,3,0,1,14,146,871,closed-lemma,lemma-B-passover,
122,2,3,0,1,11,144,869,closed-lemma,lemma-B-passover,
122,2,3,0,1,12,145,870,closed-lemma,lemma-B-passover,
122,2,3,0,1,13,146,871,closed-lemma,lemma-B-passover,
122,3,3,0,1,10,144,869,closed-lemma,lemma-B-passover,
122,3,3,0,1,11,145,870,closed-lemma,lemma-B-passover,
122,3,3,0,1,12,146,871,closed-lemma,lemma-B-passover,
122,4,3,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,4,3,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,4,3,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,5,3,0,1,8,144,869,open,,
122,5,3,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,5,3,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,6,3,0,1,7,144,869,open,,
122,6,3,0,1,8,145,870,open,,
122,6,3,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,7,3,0,1,6,144,869,open,,
122,7,3,0,1,7,145,870,open,,
122,7,3,0,1,8,146,871,open,,
122,8,3,0,1,5,144,869,open,,
122,8,3,0,1,6,145,870,open,,
122,8,3,0,1,7,146,871,open,,
122,9,3,0,1,4,144,869,open,,
122,9,3,0,1,5,145,870,open,,
122,9,3,0,1,6,146,871,open,,
122,10,3,0,1,3,144,869,open,,
122,10,3,0,1,4,145,870,open,,
122,10,3,0,1,5,146,871,open,,
122,11,3,0,1,2,144,869,open,,
122,11,3,0,1,3,145,870,open,,
122,11,3,0,1,4,146,871,open,,
122,12,3,0,1,1,144,869,open,,
122,12,3,0,1,2,145,870,open,,
122,12,3,0,1,3,146,871,open,,
122,13,3,0,1,0,144,869,open,,
122,13,3,0,1,1,145,870,open,,
122,13,3,0,1,2,146,871,open,,
122,14,3,0,1,0,145,870,open,,
122,14,3,0,1,1,146,871,open,,
122,15,3,0,1,0,146,871,open,,
122,0,4,0,1,11,144,869,closed-lemma,lemma-B-passover,
122,0,4,0,1,12,145,870,closed-lemma,lemma-B-passover,
122,0,4,0,1,13,146,871,closed-lemma,lemma-B-passover,
122,1,4,0,1,10,144,869,closed-lemma,lemma-B-passover,
122,1,4,0,1,11,145,870,closed-lemma,lemma-B-passover,
122,1,4,0,1,12,146,871,closed-lemma,lemma-B-passover,
122,2,4,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,2,4,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,2,4,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,3,4,0,1,8,144,869,open,,
122,3,4,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,3,4,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,4,4,0,1,7,144,869,open,,
122,4,4,0,1,8,145,870,open,,
122,4,4,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,5,4,0,1,6,144,869,open,,
122,5,4,0,1,7,145,870,open,,
122,5,4,0,1,8,146,871,open,,
122,6,4,0,1,5,144,869,open,,
122,6,4,0,1,6,145,870,open,,
122,6,4,0,1,7,146,871,open,,
122,7,4,0,1,4,144,869,open,,
122,7,4,0,1,5,145,870,open,,
122,7,4,0,1,6,146,871,open,,
122,8,4,0,1,3,144,869,open,,
122,8,4,0,1,4,145,870,open,,
122,8,4,0,1,5,146,871,open,,
122,9,4,0,1,2,144,869,open,,
122,9,4,0,1,3,145,870,open,,
122,9,4,0,1,4,146,871,open,,
122,10,4,0,1,1,144,869,open,,
122,10,4,0,1,2,145,870,open,,
122,10,4,0,1,3,146,871,open,,
122,11,4,0,1,0,144,869,open,,
122,11,4,0,1,1,145,870,open,,
122,11,4,0,1,2,146,871,open,,
122,12,4,0,1,0,145,870,open,,
122,12,4,0,1,1,146,871,open,,
122,13,4,0,1,0,146,871,open,,
122,0,5,0,1,9,144,869,closed-lemma,lemma-B-passover,
122,0,5,0,1,10,145,870,closed-lemma,lemma-B-passover,
122,0,5,0,1,11,146,871,closed-lemma,lemma-B-passover,
122,1,5,0,1,8,144,869,open,,
122,1,5,0,1,9,145,870,closed-lemma,lemma-B-passover,
122,1,5,0,1,10,146,871,closed-lemma,lemma-B-passover,
122,2,5,0,1,7,144,869,open,,
122,2,5,0,1,8,145,870,open,,
122,2,5,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,3,5,0,1,6,144,869,open,,
122,3,5,0,1,7,145,870,open,,
122,3,5,0,1,8,146,871,open,,
122,4,5,0,1,5,144,869,open,,
122,4,5,0,1,6,145,870,open,,
122,4,5,0,1,7,146,871,open,,
122,5,5,0,1,4,144,869,open,,
122,5,5,0,1,5,145,870,open,,
122,5,5,0,1,6,146,871,open,,
122,6,5,0,1,3,144,869,open,,
122,6,5,0,1,4,145,870,open,,
122,6,5,0,1,5,146,871,open,,
122,7,5,0,1,2,144,869,open,,
122,7,5,0,1,3,145,870,open,,
122,7,5,0,1,4,146,871,open,,
122,8,5,0,1,1,144,869,open,,
122,8,5,0,1,2,145,870,open,,
122,8,5,0,1,3,146,871,open,,
122,9,5,0,1,0,144,869,open,,
122,9,5,0,1,1,145,870,open,,
122,9,5,0,1,2,146,871,open,,
122,10,5,0,1,0,145,870,open,,
122,10,5,0,1,1,146,871,open,,
122,11,5,0,1,0,146,871,open,,
122,0,6,0,1,7,144,869,open,,
122,0,6,0,1,8,145,870,open,,
122,0,6,0,1,9,146,871,closed-lemma,lemma-B-passover,
122,1,6,0,1,6,144,869,open,,
122,1,6,0,1,7,145,870,open,,
122,1,6,0,1,8,146,871,open,,
122,2,6,0,1,5,144,869,open,,
122,2,6,0,1,6,145,870,open,,
122,2,6,0,1,7,146,871,open,,
122,3,6,0,1,4,144,869,open,,
122,3,6,0,1,5,145,870,open,,
122,3,6,0,1,6,146,871,open,,
122,4,6,0,1,3,144,869,open,,
122,4,6,0,1,4,145,870,open,,
122,4,6,0,1,5,146,871,open,,
122,5,6,0,1,2,144,869,open,,
122,5,6,0,1,3,145,870,open,,
122,5,6,0,1,4,146,871,open,,
122,6,6,0,1,1,144,869,open,,
122,6,6,0,1,2,145,870,open,,
122,6,6,0,1,3,146,871,open,,
122,7,6,0,1,0,144,869,open,,
122,7,6,0,1,1,145,870,open,,
122,7,6,0,1,2,146,871,open,,
122,8,6,0,1,0,145,870,open,,
122,8,6,0,1,1,146,871,open,,
122,9,6,0,1,0,146,871,open,,
122,0,7,0,1,5,144,869,open,,
122,0,7,0,1,6,145,870,open,,
122,0,7,0,1,7,146,871,open,,
122,1,7,0,1,4,144,869,open,,
122,1,7,0,1,5,145,870,open,,
122,1,7,0,1,6,146,871,open,,
122,2,7,0,1,3,144,869,open,,
122,2,7,0,1,4,145,870,open,,
122,2,7,0,1,5,146,871,open,,
122,3,7,0,1,2,144,869,open,,
122,3,7,0,1,3,145,870,open,,
122,3,7,0,1,4,146,871,open,,
122,4,7,0,1,1,144,869,open,,
122,4,7,0,1,2,145,870,open,,
122,4,7,0,1,3,146,871,open,,
122,5,7,0,1,0,144,869,open,,
122,5,7,0,1,1,145,870,open,,
122,5,7,0,1,2,146,871,open,,
122,6,7,0,1,0,145,870,open,,
122,6,7,0,1,1,146,871,open,,
122,7,7,0,1,0,146,871,open,,
122,0,8,0,1,3,144,869,open,,
122,0,8,0,1,4,145,870,open,,
122,0,8,0,1,5,146,871,open,,
122,1,8,0,1,2,144,869,open,,
122,1,8,0,1,3,145,870,open,,
122,1,8,0,1,4,146,871,open,,
122,2,8,0,1,1,144,869,open,,
122,2,8,0,1,2,145,870,open,,
122,2,8,0,1,3,146,871,open,,
122,3,8,0,1,0,144,869,open,,
122,3,8,0,1,1,145,870,open,,
122,3,8,0,1,2,146,871,open,,
122,4,8,0,1,0,145,870,open,,
122,4,8,0,1,1,146,871,open,,
122,5,8,0,1,0,146,871,open,,
122,0,9,0,1,1,144,869,open,,
122,0,9,0,1,2,145,870,open,,
122,0,9,0,1,3,146,871,open,,
122,1,9,0,1,0,144,869,open,,
122,1,9,0,1,1,145,870,open,,
122,1,9,0,1,2,146,871,open,,
122,2,9,0,1,0,145,870,open,,
122,2,9,0,1,1,146,871,open,,
122,3,9,0,1,0,146,871,open,,
122,0,10,0,1,0,145,870,open,,
122,0,10,0,1,1,146,871,open,,
122,1,10,0,1,0,146,871,open,,
122,0,0,1,1,16,144,869,closed-lemma,lemma-B-passover,
122,0,0,1,1,17,145,870,closed-lemma,lemma-B-passover,
122,0,0,1,1,18,146,871,closed-lemma,lemma-B-passover,
122,1,0,1,1,15,144,869,closed-lemma,lemma-B-passover,
122,1,0,1,1,16,145,870,closed-lemma,lemma-B-passover,
122,1,0,1,1,17,146,871,closed-lemma,lemma-B-passover,
122,2,0,1,1,14,144,869,closed-lemma,lemma-B-passover,
122,2,0,1,1,15,145,870,closed-lemma,lemma-B-passover,
122,2,0,1,1,16,146,871,closed-lemma,lemma-B-passover,
122,3,0,1,1,13,144,869,closed-lemma,lemma-B-passover,
122,3,0,1,1,14,145,870,closed-lemma,lemma-B-passover,
122,3,0,1,1,15,146,871,closed-lemma,lemma-B-passover,
122,4,0,1,1,12,144,869,closed-lemma,lemma-B-passover,
122,4,0,1,1,13,145,870,closed-lemma,lemma-B-passover,
122,4,0,1,1,14,146,871,closed-lemma,lemma-B-passover,
122,5,0,1,1,11,144,869,closed-lemma,lemma-B-passover,
122,5,0,1,1,12,145,870,closed-lemma,lemma-B-passover,
122,5,0,1,1,13,146,871,closed-lemma,lemma-B-passover,
122,6,0,1,1,10,144,869,closed-lemma,lemma-B-passover,
122,6,0,1,1,11,145,870,closed-lemma,lemma-B-passover,
122,6,0,1,1,12,146,871,closed-lemma,lemma-B-passover,
122,7,0,1,1,9,144,869,closed-lemma,lemma-B-passover,
122,7,0,1,1,10,145,870,closed-lemma,lemma-B-passover,
122,7,0,1,1,11,146,871,closed-lemma,lemma-B-passover,
122,8,0,1,1,8,144,869,open,,
122,8,0,1,1,9,145,870,closed-lemma,lemma-B-passover,
122,8,0,1,1,10,146,871,closed-lemma,lemma-B-passover,
122,9,0,1,1,7,144,869,open,,
122,9,0,1,1,8,145,870,open,,
122,9,0,1,1,9,146,871,closed-lemma,lemma-B-passover,
122,10,0,1,1,6,144,869,open,,
122,10,0,1,1,7,145,870,open,,
122,10,0,1,1,8,146,871,open,,
122,11,0,1,1,5,144,869,open,,
122,11,0,1,1,6,145,870,open,,
122,11,0,1,1,7,146,871,open,,
