class_a	class_b	deepest_d	shared_perms	orient	status
872.up-b2437746f10a.txt	872.up-d466ccb24d22.txt	225	495	fr	NEW
872.up-cdcff2dfacf4.txt	872.up-df52aae7a483.txt	225	495	rr	NEW
872.up-4d234ce48068.txt	872.up-d294d7498854.txt	226	494	ff	NEW
872.up-6a4cbd72ab93.txt	872.up-aced29cd4b02.txt	226	494	ff	NEW
872.up-c43a8c8ddc46.txt	872.up-f7d69343d42a.txt	226	494	rr	NEW
872.up-2d74715c3cca.txt	872.up-4fc1799d42ff.txt	227	493	rr	NEW
872.up-3d8956b38549.txt	872.up-92a49c36c6f1.txt	227	493	rr	NEW
872.up-733cab04dbcf.txt	872.up-ca8ed994b543.txt	228	492	rr	NEW
872.up-755d99ff6b0b.txt	872.up-d60cc6b7b674.txt	230	490	ff	NEW
872.up-821053729c66.txt	872.up-9b7c97c2a8d1.txt	230	490	ff	NEW
872.up-b3d6a8705517.txt	872.up-fbb6d889fac8.txt	230	490	rr	NEW
872.up-4749e0e541d3.txt	872.up-4e7962d42bda.txt	231	489	ff	NEW
872.up-4cdf797053e7.txt	872.up-6d00951d5779.txt	231	489	rr	NEW
872.up-71bb41a6cfb2.txt	872.up-e056231c03ec.txt	231	489	fr	NEW
872.up-af779fa88da6.txt	872.up-c10bf0f07b76.txt	232	488	rr	NEW
872.up-31094dbc6ccc.txt	872.up-aed735950b3e.txt	233	487	rr	NEW
872.up-4f6434a6b5d0.txt	872.up-b7b126943900.txt	233	487	rr	NEW
872.up-3d24a35ee4fa.txt	872.up-99eeed6c2da7.txt	234	486	ff	NEW
872.up-6792984833c0.txt	872.up-e014ddef37e0.txt	235	485	rr	NEW
872.up-d2845fce7eac.txt	872.up-ee7e953e013b.txt	235	485	ff	NEW
872.up-137d8c6dc7d2.txt	872.up-a354c7b66030.txt	236	484	ff	NEW
872.up-15727fe86272.txt	872.up-5c9e5cd96760.txt	236	484	ff	NEW
872.up-190eaef4d50e.txt	872.up-40fcdf4daaa6.txt	236	484	ff	NEW
872.up-6233d493bdee.txt	872.up-fbf56ece22b8.txt	236	484	rr	NEW
872.up-631f815a2b31.txt	872.up-7adb722b770c.txt	236	484	ff	NEW
872.up-7b05e4bb119a.txt	872.up-9f0b0accf5b1.txt	236	484	ff	NEW
872.up-a10c5fc7b541.txt	872.up-acedb7f050b7.txt	236	484	ff	NEW
872.up-0e8aeb16d737.txt	872.up-d825d5eea0b3.txt	237	483	ff	NEW
872.up-152e70358343.txt	872.up-c3dac50811f3.txt	237	483	ff	NEW
872.up-56edf1e63679.txt	872.up-b0b2e80b0ef0.txt	237	483	ff	NEW
872.up-a39bc1721b8e.txt	872.up-be059ce7bea3.txt	237	483	ff	NEW
872.up-22313f104cda.txt	872.up-d1f0fc7a0711.txt	238	482	ff	NEW
872.up-28023f850aa4.txt	872.up-3fd8f81ce0bb.txt	238	482	rr	NEW
872.up-4ce3a7a00526.txt	872.up-50dd0ab8df3c.txt	238	482	rf	NEW
872.up-56b9d40ff39c.txt	872.up-d85868f31a64.txt	239	481	rr	NEW
872.up-570857c2248e.txt	872.up-8437288f0498.txt	239	481	ff	NEW
872.up-5856b80d5394.txt	872.up-e242c0361455.txt	239	481	rr	NEW
872.up-83b26bfb77e4.txt	872.up-c340f46bc1fa.txt	239	481	ff	NEW
872.up-9063009b96f6.txt	872.up-cdb8c7839658.txt	239	481	fr	NEW
872.up-1246f8038ad9.txt	872.up-856c0f1b0389.txt	240	480	rr	NEW
872.up-126f1e5d6bf0.txt	872.up-9522cc6503f2.txt	240	480	ff	NEW
872.up-21c09b5cd1dc.txt	872.up-9cd59fd0d4b9.txt	240	480	ff	NEW
872.up-41df2f947117.txt	872.up-a4d4996e53a3.txt	240	480	ff	NEW
872.up-6d2e6302d809.txt	872.up-de6ade4647da.txt	240	480	ff	NEW
872.up-8275c0b73c77.txt	872.up-e49f1677bffe.txt	240	480	ff	NEW
