n	source_class	target_class	rule
7	5906.lswap-2fb529601be6.txt	5906.lswap-41a210488ac9.txt	4c331cf536a0
7	5906.lswap-2fb529601be6.txt	5906.lswap-469763027c57.txt	04494fa53cff
7	5906.lswap-2fb529601be6.txt	5906.lswap-469763027c57.txt	642f48479b2a
7	5906.lswap-2fb529601be6.txt	5906.lswap-5228890279ca.txt	bd508e5023d8
7	5906.lswap-2fb529601be6.txt	5906.lswap-52f45c5e8e22.txt	526035ef3d01
7	5906.lswap-2fb529601be6.txt	5906.lswap-5764c730eaee.txt	b2c5eb761e41
7	5906.lswap-2fb529601be6.txt	5906.lswap-5a55d1641a86.txt	2c06ce315361
7	5906.lswap-2fb529601be6.txt	5906.lswap-5a7a973564fd.txt	9ffeb4ce9bae
7	5906.lswap-2fb529601be6.txt	5906.lswap-5dbb54e50268.txt	f9ee8b6c0294
7	5906.lswap-2fb529601be6.txt	5906.lswap-6bd82af50a4e.txt	ab11977fcf47
7	5906.lswap-2fb529601be6.txt	5906.lswap-6d0ad177e5ee.txt	c5613db25dba
7	5906.lswap-2fb529601be6.txt	5906.lswap-6d7ea156bdcc.txt	5bf23f32ca54
7	5906.lswap-2fb529601be6.txt	5906.lswap-6f6f375dca74.txt	0dcc7a5a1ff7
7	5906.lswap-2fb529601be6.txt	5906.lswap-7602ba885180.txt	3394d4cf4ce9
7	5906.lswap-2fb529601be6.txt	5906.lswap-7602ba885180.txt	b84e5852608b
7	5906.lswap-2fb529601be6.txt	5906.lswap-80e6c24a2613.txt	4afb5e5acf86
7	5906.lswap-2fb529601be6.txt	5906.lswap-964ebce5847f.txt	48c30fab9556
7	5906.lswap-2fb529601be6.txt	5906.lswap-9759fb4af500.txt	400f540f4bc2
7	5906.lswap-2fb529601be6.txt	5906.lswap-9f3672f6c430.txt	f9ee8b6c0294
7	5906.lswap-2fb529601be6.txt	5906.lswap-a28e203d65dc.txt	ddf5bfe474bf
7	5906.lswap-2fb529601be6.txt	5906.lswap-a7d2db45842b.txt	6229710a29b2
7	5906.lswap-2fb529601be6.txt	5906.lswap-af54b6f406a6.txt	903b55e7cb38
7	5906.lswap-2fb529601be6.txt	5906.lswap-b12d38608f09.txt	a36fb689ba41
7	5906.lswap-2fb529601be6.txt	5906.lswap-b55f23a2f470.txt	9ffeb4ce9bae
7	5906.lswap-2fb529601be6.txt	5906.lswap-be4759bc731a.txt	430f8ba0d5bf
7	5906.lswap-2fb529601be6.txt	5906.lswap-cae9c3b46793.txt	79bbc2526e76
7	5906.lswap-2fb529601be6.txt	5906.lswap-cae9c3b46793.txt	9ed53e6fa387
7	5906.lswap-2fb529601be6.txt	5906.lswap-df71274e07be.txt	c5613db25dba
7	5906.lswap-2fb529601be6.txt	5906.lswap-e0920da719d9.txt	a36fb689ba41
7	5906.lswap-2fb529601be6.txt	5906.lswap-e2d18fca77cb.txt	6c8a5f9ef1df
7	5906.lswap-2fb529601be6.txt	5906.lswap-eeb9a73f4b33.txt	32484de5d5f7
7	5906.lswap-2fb529601be6.txt	5906.lswap-f6dbf9989449.txt	3394d4cf4ce9
7	5906.lswap-2fb529601be6.txt	5906.lswap-f6dbf9989449.txt	b84e5852608b
7	5906.lswap-2fb529601be6.txt	5906.up-168d62e1a9d1.txt	5e3e40b58466
7	5906.lswap-2fb529601be6.txt	5906.up-e948752d6a32.txt	c2220252475b
7	5906.lswap-3a55a72f70d6.txt	5906.up-d8c6ba46400e.txt	e83a0f9fb71e
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-1e70957354f1.txt	96c7e62b0db1
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-2fb529601be6.txt	ebdcc2d4d36c
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-3c791ffa671d.txt	55ebb8b168a5
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-3c791ffa671d.txt	698dcf70c661
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-73851215f718.txt	182cf9bee74c
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-821102adfff8.txt	fd3d2036ee73
7	5906.lswap-3b4f2e286e0c.txt	5906.up-7c111e182316.txt	0cf38a094cfc
7	5906.lswap-3b4f2e286e0c.txt	5906.up-b2d6bec1e3bd.txt	d07ef10057cc
7	5906.lswap-3b66fbdbdf53.txt	5906.lswap-6d0ad177e5ee.txt	f76742e7df1c
7	5906.lswap-3b66fbdbdf53.txt	5906.lswap-e73e096376f0.txt	d3143f1b84ab
7	5906.lswap-3baeeea281f2.txt	5906.lswap-1e70957354f1.txt	b71368c91055
7	5906.lswap-3baeeea281f2.txt	5906.lswap-2fb529601be6.txt	e50393a8ba1d
7	5906.lswap-3baeeea281f2.txt	5906.lswap-423441640591.txt	5d3074fe7163
7	5906.lswap-3baeeea281f2.txt	5906.lswap-5808edca979d.txt	92cca1ec54bb
7	5906.lswap-3baeeea281f2.txt	5906.lswap-73851215f718.txt	f08b1ddb7e4d
7	5906.lswap-3baeeea281f2.txt	5906.lswap-821102adfff8.txt	fd3d2036ee73
7	5906.lswap-3baeeea281f2.txt	5906.up-23ca8a9bcc81.txt	3830c1bb282a
7	5906.lswap-3baeeea281f2.txt	5906.up-77512ee88848.txt	fe22f3e91d6f
7	5906.lswap-3baeeea281f2.txt	5906.up-aed220b1ebc4.txt	e6d89f3f0d4c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-0de54c0a7bb6.txt	04494fa53cff
7	5906.lswap-3c791ffa671d.txt	5906.lswap-0de54c0a7bb6.txt	642f48479b2a
