class	S	D	F_REVEND	F_REVSTART	R_REVEND	R_REVSTART	F_FWDEND	F_FWDSTART	R_FWDEND	R_FWDSTART	profile	asym_orient	asym_endstart
872.up-786c5d5b6033.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-786c9ad453a7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-786d8c36c340.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-786ddccc7da3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-786f064c0ce6.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-787093236d3e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7872533f4c81.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78729584c61d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7874d864dac7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78757f0da931.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-787a33e40210.txt	143	5	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-787e78194c53.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78845cedca25.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-789241bd4913.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7892ceb46d88.txt	143	5	1	2	2	1	1	1	1	1	(1, 2, 2, 1)	0	1
872.up-7899d6cda1e7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-789c365c95d4.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-789d440f47ab.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78a2c773c340.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78a592daf6ca.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78a82c67af85.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78ad3fcb604f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78b29fcb8667.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78b4f5943a63.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78b8511e0f00.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78bb9d35dd8c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78bffbe4030e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78c145e1ddcf.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78c2a716ab55.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78d15d704ba1.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78da9d4c9cd3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78dbbf8745ef.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78dd9e9830df.txt	140	7	2	1	2	1	1	1	1	1	(2, 1, 2, 1)	0	1
872.up-78dfb6792c18.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78dfff2e531b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78e1231f132c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78e88e61113d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78ee405aeeba.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78efaea3ef1e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78f6df63e605.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78f72c1da238.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78f935675418.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-78fe3aa7c515.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-790718c298dc.txt	143	5	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-790b82cbed15.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-790ce75e2efb.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-790d69845316.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79124dcbe62b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-791312a4268f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7913891f1fe5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79139a2c7a37.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-791690fcab00.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7916ce3344fb.txt	143	5	1	2	2	1	1	1	1	1	(1, 2, 2, 1)	0	1
872.up-7918aa1438cc.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7918c58dadb3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-791b26139df3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7925b5a25efd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7926e25b6372.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7927b0045150.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-792c7c6c8891.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-793029c1fb87.txt	140	7	2	1	2	1	1	1	1	1	(2, 1, 2, 1)	0	1
872.up-793063d69096.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79312c7414c1.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79339bbeed53.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7936514d9469.txt	143	5	1	2	2	1	1	1	1	1	(1, 2, 2, 1)	0	1
872.up-793a3a0334b9.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-793a8fe183f0.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-793b3f991214.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79455a1866d7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-794b0118fb50.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-794d2a091899.txt	140	7	2	1	2	1	1	1	1	1	(2, 1, 2, 1)	0	1
872.up-79503cf8f7af.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79522a624a31.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79522dca52a0.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7953401480c2.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7955d9370301.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79561534901e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79564053ae1a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-795708d6f50c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-795963aebd93.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-795aa164b099.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-795f75f6ce7f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79669fd864ea.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-796a4f93b404.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-796b4ea00353.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-796c40e73bf5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-796f8bc349b5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7971a4c8222f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7973e039650a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-797756a4cd83.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79793fbac3be.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-797b3c9d735c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-797dc1e60118.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7980d3b04706.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79889ce06d80.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-798c2b168e8e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-798c88564ca8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-798dfa4fbada.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79924dc8e596.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79932c8b4936.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7994ba732eda.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7998af86e9dd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-799f4c1cc8de.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79a2988e882e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79a33db2f877.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79a37e033a79.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ac683f7b8d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ac8f487784.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79b0885f1adc.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79b0e3d7b9dd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79b3c6c20736.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79bec16a1570.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79c38dfb479c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79c964431e10.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79cc5cc3e924.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ce638e9410.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ce656ecd7b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79cf1d7d41f0.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79d31091ce01.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79d6cd48e0dc.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79d7adeaaecd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79d8805702b3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79db63c03336.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79dd6ef25fef.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79df381f9165.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e3ae122279.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e585433d35.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e59aab3b4c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e5bac6e3a0.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e7622d5e1c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e814899588.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e9305e8a1a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79e9f97be7f8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ede1689795.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ee442f9dd9.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79f32b3bb3dd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79f604287133.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79f88d4eb669.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79f9b8bdf239.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79fbd7815a12.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79fcdf9c622c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79fe756362a6.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-79ff0b79c422.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a01ccef4151.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a05ad0a4fa7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a0b199a3e7c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a0c12dbfe14.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a1343552b2c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a1f7b9485b1.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a22cca6841b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a280e339112.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a2ad046a7d4.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a2bd6ae30b4.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a2e524032c8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a30a371f9d1.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a31414f1f07.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a3355dc6784.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a38675aa160.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a393a0bdfec.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a3ba3d7abcd.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a3f26c44011.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a43444b00e7.txt	140	7	2	1	2	1	1	1	1	1	(2, 1, 2, 1)	0	1
872.up-7a45d1cc24a2.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a480a8e6b9f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a482cfd9322.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a498d07bb4b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a4c2738a7ff.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a532fcab654.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a56a34bb097.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a57349288c5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5919a32504.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5b9eeaa461.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5cb4777cfb.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5cdd1e6637.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5d1020405d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a5f98a1f80c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a64e033dbce.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a6515d46209.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a67ac09088c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a6d935c8b88.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a6fe2759869.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a73d048e26f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a754f4f43c5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a7b1bae2c40.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a7cb0770db6.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a7d1d65c9da.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a7eb8e9d335.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a83df5c6a1e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a8ac46178de.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a8cae610181.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a8cc8a70747.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a908e016c3b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a935a0192eb.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a96f9ee916b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a98c9f0b55b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a996616512c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a9b77e182c8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a9c27926b24.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7a9fa2478bab.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aa463cf1b23.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aa500febfbf.txt	143	5	1	2	2	1	1	1	1	1	(1, 2, 2, 1)	0	1
872.up-7aa62160664f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aa6b859c340.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aa780bfe6f6.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ab559f65576.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ab8b5c793fb.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ab8ef289402.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7abd89967132.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac046b87050.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac40730d4d5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac710914b4a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac7182d7f5f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac7d44cb1f3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ac8fbb492b9.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aca5af24a98.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7acf29835a60.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ad1d8247eca.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ad4a2bbf15b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7adb722b770c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ade4afb51af.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7adf2378ec2c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ae3c84adb3b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ae54d67854d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7ae9d4e998a3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aeb67269926.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7aed7d594d03.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7af6dcee7441.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7afa9b264de2.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7afd14d0f066.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7afde98d4de8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b00aa81bd9a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b019afb0380.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b01a0512fc4.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b01c8051437.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b05e4bb119a.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b06d82da725.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b0859317aa5.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b08aeb34132.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b0d85f126fb.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b10852f5658.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b111a7e61b4.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b15f14a9df8.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b170e74824f.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b18f7d8626b.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b194dc19442.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b1a696135c1.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b1e4ad4b17c.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b1f1cee772e.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b25e7d561a6.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b2d48cad5b2.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b2e4be562a0.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b2ea7e5b3d7.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b33a00b2be9.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b33d0204747.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b38f88c139d.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b39df3c50b3.txt	140	7	2	1	2	1	1	1	1	1	(2, 1, 2, 1)	0	1
872.up-7b3bd86c1ad3.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b3f62997645.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b40dabed230.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b4332628ac9.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b5136e6d558.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
872.up-7b52efcccf34.txt	145	3	2	2	2	2	1	1	1	1	(2, 2, 2, 2)	0	0
